,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,updates,personal,promotions,forums,purchases,travel,spam,social
178,"Wed, 14 Feb 2018 11:13:48 +0530",iiitd,ac.in,0,0,multipart/alternative,0,12,1,0,7.0,5649,0,1,0,0,0,0,0,0
179,"Tue, 13 Oct 2020 15:59:47 -0400",topcoder,com,0,0,multipart/mixed,0,7,0,0,139.0,2018,1,0,0,0,0,0,0,0
180,"Thu, 3 Oct 2019 09:48:42 +0200",gmail,com,0,0,multipart/alternative,0,9,1,0,61.0,3065,0,0,0,1,0,0,0,0
181,"Sun, 01 Feb 2015 19:38:16 +0000",youtube,com,0,0,multipart/alternative,9,43,0,0,67.0,34268,0,1,0,0,0,0,0,1
182,"Sun,  9 Feb 2020 15:08:14 +0200 (EET)",2checkout,com,0,0,text/plain,0,4,1,0,74.0,2710,1,0,0,0,0,0,0,0
183,"Tue, 25 Nov 2014 01:44:21 -0600",e-mail,microsoft.com,0,0,multipart/alternative,13,40,0,0,17.0,20168,1,1,0,0,0,0,0,0
184,"Sat, 27 Jan 2018 11:39:14 +0000 (UTC)",bigbasket,com,0,0,text/html,12,19,0,0,76.0,12228,0,1,1,0,0,0,0,0
185,"Sat, 12 May 2018 07:59:41 +0000 (UTC)",splitwise,com,0,0,multipart/alternative,12,20,0,0,88.0,16446,1,1,0,0,0,0,0,0
186,"Thu, 12 Mar 2020 12:30:47 +0000",crous-versailles,fr,0,0,multipart/related,0,0,1,0,15.0,594330,0,1,0,0,0,0,0,0
187,"Sat, 5 Nov 2016 20:51:44 +0530",iiitd,ac.in,4,0,multipart/alternative,1,7,1,0,22.0,3456,0,1,0,1,0,0,0,0
188,"Tue, 30 Jan 2018 22:05:29 +0530",iiitd,ac.in,1,0,multipart/alternative,1,10,1,0,21.0,3113,0,1,0,0,0,0,0,0
189,"Wed, 28 Jan 2015 07:24:06 -0000",rdio,com,0,0,multipart/alternative,1,16,0,0,24.0,9924,0,1,0,0,0,0,0,1
190,"Fri, 13 Apr 2018 19:30:55 +0530",iiitd,ac.in,0,0,multipart/related,0,36,0,0,14.0,145976,0,1,0,0,0,0,0,0
191,"Thu, 12 Sep 2019 18:06:39 -0700",google,com,0,0,multipart/alternative,7,20,0,0,61.0,24877,1,1,0,0,0,0,0,0
192,"Fri, 9 Dec 2016 18:41:15 +0530",in,ibm.com,0,0,multipart/mixed,0,0,1,0,51.0,6680577,1,1,0,0,0,0,0,0
193,"Sat, 10 Feb 2018 11:52:28 +0000",twitter,com,0,0,multipart/alternative,11,33,0,0,57.0,16428,0,1,0,0,0,0,0,1
194,"Mon, 27 Jun 2016 16:58:34 +0530",iiitd,ac.in,0,0,multipart/alternative,0,15,1,0,19.0,26830,0,1,0,0,0,0,0,0
195,"Tue, 9 Jan 2018 00:18:29 +0000",amazon,in,0,0,multipart/alternative,13,150,1,0,24.0,68491,0,1,1,0,0,0,0,0
196,"Wed, 25 Jul 2018 18:41:24 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,3,16,0,0,93.0,18073,1,1,0,0,0,0,0,0
197,"Sat, 18 Jun 2016 12:25:44 +0530",iiitd,ac.in,0,0,multipart/alternative,0,2,1,0,7.0,1305,0,1,0,0,0,0,0,0
198,"Sat, 25 Apr 2015 08:47:21 +0000",twitter,com,0,0,multipart/alternative,10,90,0,0,62.0,42077,0,1,0,0,0,0,0,1
199,"Mon, 6 Aug 2018 10:19:32 +0000",amazon,in,0,0,multipart/alternative,5,46,0,0,39.0,23376,1,1,0,0,1,0,0,0
200,"Wed, 3 May 2017 00:53:02 +0530",iiitd,ac.in,0,0,multipart/mixed,0,1,0,0,14.0,151632,0,1,0,0,0,0,0,0
201,"Sat, 12 Jul 2014 03:01:55 +0000",khanacademy,org,0,0,multipart/alternative,3,17,0,0,44.0,20518,1,1,0,0,0,0,0,0
202,"Thu, 28 Dec 2017 08:49:31 +0100",reply,ebay.in,0,0,multipart/alternative,29,112,0,0,44.0,77342,0,1,1,0,0,0,0,0
203,"Fri, 18 Sep 2015 12:18:12 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,0,1,32.0,1942,0,1,0,0,0,0,0,0
204,"Thu, 04 Jun 2015 12:33:58 +0000",iiitd,ac.in,0,0,multipart/alternative,0,4,0,0,73.0,1641,1,1,0,0,0,0,0,0
205,27 Dec 2017 17:48:40 +0530,,,0,0,text/plain,0,0,0,0,57.0,528,1,1,0,0,0,0,0,0
206,"Tue, 31 Jul 2018 14:39:27 +0530",,,0,0,multipart/mixed,0,0,1,0,50.0,2905,1,1,0,0,0,0,0,0
207,"Fri, 07 Jun 2019 10:40:25 +0000 (UTC)",mail,vincerowatches.com,0,0,multipart/alternative,3,63,0,0,18.0,61678,0,1,1,0,0,0,0,0
208,"Mon, 07 Sep 2015 15:20:56 +0000",usebackpack,com,0,0,multipart/alternative,3,19,0,0,38.0,27126,1,1,0,0,0,0,0,0
209,"Wed, 5 Oct 2016 11:41:24 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,25.0,3496,0,1,0,1,0,0,0,0
210,"Fri,  2 Sep 2016 05:06:39 +0000 (UTC)",researchgate,net,0,0,multipart/alternative,7,34,0,1,63.0,19294,0,1,0,0,0,0,0,1
211,"Wed, 9 Nov 2016 15:49:33 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,30.0,14750,0,1,0,1,0,0,0,0
212,"Wed, 28 Nov 2018 18:04:45 +0530",thomascook,in,0,0,multipart/alternative,7,19,0,0,64.0,6344,0,0,1,0,0,0,0,0
213,"Tue, 18 Jun 2019 09:54:29 +0200",iiitd,ac.in,0,0,multipart/alternative,0,11,0,1,9.0,9241,0,1,0,0,0,0,0,0
214,"Wed, 22 Apr 2020 20:45:27 +0530",cseindia,org,0,0,multipart/alternative,0,9,1,0,71.0,10942,1,0,0,0,0,0,0,0
215,"Mon, 20 Jan 2014 08:05:00 +0000",coursera,org,0,0,multipart/alternative,4,25,0,1,31.0,18237,1,1,0,0,0,0,0,0
216,"Tue, 27 Jun 2017 18:08:37 +0530",iiitd,ac.in,0,0,multipart/alternative,0,48,1,0,13.0,34657,0,1,0,0,0,0,0,0
217,"Tue, 15 Oct 2019 03:51:32 +0000",amazon,in,0,0,multipart/alternative,28,169,0,0,46.0,75141,0,1,1,0,0,0,0,0
218,"Thu, 09 Apr 2020 14:00:19 +0000",standupalice,com,0,0,text/html,1,6,0,0,39.0,13085,0,0,0,1,0,0,0,0
219,"Tue, 25 Sep 2012 14:59:57 +0200",mail,androidzoom.com,0,0,multipart/alternative,4,39,0,0,62.0,9278,1,1,0,0,0,0,0,0
220,"Thu, 11 May 2017 16:03:04 +0530",iiitd,ac.in,0,0,multipart/alternative,0,30,1,0,41.0,16558,0,1,0,0,0,0,0,0
221,"Wed, 02 Sep 2015 21:50:42 +0000",google,com,0,0,multipart/alternative,0,7,0,0,26.0,5781,1,1,0,0,0,0,0,0
222,"Fri, 17 Nov 2017 18:17:39 +0530",gmail,com,0,0,multipart/alternative,2,18,0,0,105.0,12640,1,1,0,0,0,0,0,0
223,"Thu, 4 May 2017 21:00:35 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,34.0,55047,0,1,0,1,0,0,0,0
224,"Tue, 06 Sep 2016 03:44:24 +0000",hackerrankmail,com,0,0,multipart/alternative,1,12,0,0,37.0,32880,1,1,0,0,0,0,0,0
225,"Sat, 2 Nov 2019 04:29:27 -0700 (PDT)",aliexpress,com,0,0,multipart/mixed,26,117,0,0,62.0,116323,0,0,1,0,0,0,0,0
226,20 Apr 2012 16:59:14 -0000,,,0,0,multipart/alternative,2,54,1,0,56.0,23242,1,1,0,0,0,0,0,0
227,"Mon, 01 Apr 2019 15:59:08 -0600",send,grammarly.com,0,0,multipart/alternative,32,128,0,0,48.0,103375,0,1,1,0,0,0,0,0
228,"Tue, 03 Apr 2018 11:10:53 +0000",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,15.0,1846,0,1,0,0,0,0,0,0
229,"Tue, 8 Apr 2014 08:05:30 -0500 (CDT)",magento,com,0,0,multipart/alternative,7,27,1,0,39.0,12400,1,1,0,0,0,0,0,0
230,"Thu, 15 May 2014 02:44:39 +0530 (IST)",,,0,0,,0,1,1,0,68.0,525,1,1,0,0,0,0,0,0
231,"Tue, 24 Oct 2017 04:59:36 +0000",,,0,0,multipart/alternative,6,46,0,0,82.0,15794,1,1,0,0,0,0,0,0
232,"Wed, 31 May 2017 00:53:18 -0600",news,foodpanda.in,0,0,multipart/alternative,13,43,0,0,53.0,49430,0,1,1,0,0,0,0,0
233,"Mon, 16 May 2016 09:25:51 +0000",twitter,com,0,0,multipart/alternative,12,122,0,0,98.0,68191,0,1,0,0,0,0,0,1
234,"Sat, 26 Sep 2020 03:26:02 -0700",google,com,0,0,text/html,3,14,0,0,35.0,5691,1,0,0,0,0,0,0,0
235,"Mon, 19 Mar 2018 07:13:50 -0700",accountprotection,microsoft.com,0,0,multipart/alternative,0,4,0,0,32.0,3674,1,1,0,0,0,0,0,0
236,"Thu, 17 Oct 2019 20:31:23 -0400",,,0,0,text/plain,33,3,0,1,73.0,4784,1,0,0,0,0,0,0,0
237,"Tue, 7 May 2019 11:45:21 -0500",cmsworkshops,com,0,0,text/plain,0,1,1,0,64.0,1992,1,1,0,0,0,0,0,0
238,"Tue, 14 Jul 2020 20:47:57 +0530",granular,ai,0,0,multipart/mixed,0,11,1,0,19.0,1613638,0,1,0,0,0,0,0,0
239,"Mon, 23 May 2016 00:33:42 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,15.0,389420,0,1,0,0,0,0,0,0
240,"Fri, 10 Jan 2020 14:57:07 +0000 (UTC)",interviewbit,com,0,0,multipart/alternative,5,26,0,0,88.0,40196,1,0,0,0,0,0,0,0
241,"Fri, 12 May 2017 04:36:36 +0000 (UTC)",researchgatemail,net,0,0,multipart/alternative,8,39,0,1,61.0,24317,0,1,0,0,0,0,0,1
242,"Fri, 24 Apr 2020 10:27:40 +0000",theshein,com,0,0,multipart/alternative,0,9,0,0,46.0,2329,1,0,0,0,0,0,0,0
243,"Thu, 11 Feb 2016 18:17:02 +0000 (GMT)",ndtvecommerce,com,0,0,multipart/alternative,19,88,1,0,67.0,28284,0,1,1,0,0,0,0,0
244,"Sat, 10 Jun 2017 16:07:15 +0000",faasos,com,0,0,text/html,5,12,0,0,53.0,10277,1,1,0,0,1,0,0,0
245,"Sat, 9 Jul 2016 10:01:41 +0000",paytmemail,com,0,0,multipart/alternative,30,78,0,0,57.0,17805,0,1,1,0,0,0,0,0
246,"Tue, 28 May 2013 10:48:18 -0400 (EDT)",,,0,0,text/plain,0,3,1,0,36.0,890,1,1,0,0,0,0,0,0
247,"Thu, 12 Oct 2017 06:27:55 +0000",innerchef,com,0,0,multipart/alternative,5,37,0,0,76.0,43515,0,1,1,0,0,0,0,0
248,"Wed, 11 Jan 2017 11:02:58 +0530",iiitd,ac.in,2,0,multipart/mixed,0,0,0,0,32.0,55834,0,1,0,1,0,0,0,0
249,"Fri, 18 Aug 2017 20:37:44 +0530",iiitd,ac.in,0,0,multipart/alternative,0,5,1,0,26.0,3341,0,1,0,1,0,0,0,0
250,"Sat, 24 Sep 2016 08:44:09 +0000",twitter,com,0,0,multipart/alternative,33,194,0,0,65.0,97092,0,1,0,0,0,0,0,1
251,"Mon, 30 Jul 2018 17:37:01 +0200",centralesupelec,fr,0,0,multipart/alternative,0,0,1,0,113.0,3256,1,1,0,0,0,1,0,0
252,28 Jun 2020 18:09:13 +0200,,,0,0,text/html,16,83,0,0,48.0,138978,1,0,0,0,1,0,0,0
253,"Thu, 10 Mar 2016 17:08:48 +0530",iiitd,ac.in,4,0,multipart/alternative,0,0,1,0,55.0,2761,0,1,0,0,0,0,0,0
254,"Fri, 11 Sep 2020 07:04:36 +0000",quora,com,0,0,multipart/alternative,1,43,0,0,63.0,34941,1,0,0,0,0,0,0,0
255,"Tue, 13 Jun 2017 20:36:04 +0530",gmail,com,0,0,multipart/alternative,0,28,1,1,26.0,25404,0,1,0,0,0,0,0,0
256,"Tue, 12 Feb 2019 11:46:18 +0100",vito,be,0,0,multipart/alternative,14,30,0,0,38.0,21279,0,1,1,0,0,0,0,0
257,"Wed, 20 Jul 2016 11:07:37 +0000",usebackpack,com,0,0,text/html,4,14,0,0,35.0,24691,1,1,0,0,0,0,0,0
258,"Mon,  3 Jun 2019 11:52:48 +0200 (CEST)",,,0,0,multipart/report,0,0,0,0,35.0,671,0,1,0,0,0,0,0,0
259,"Thu, 17 Jan 2019 18:51:26 +0000",amazon,fr,0,0,multipart/alternative,6,82,1,0,135.0,37372,1,1,0,0,1,0,0,0
260,"Mon, 26 Dec 2016 23:44:21 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,27.0,42602,0,1,0,0,0,0,0,0
261,"Thu, 1 Mar 2018 04:32:16 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,72.0,4,0,1,1,0,0,0,0,0
262,"Sat, 14 Sep 2019 13:48:58 +0200",ecp,fr,1,0,multipart/alternative,1,15,1,0,41.0,13997,0,1,0,0,0,0,0,0
263,"Fri, 22 Nov 2019 11:50:36 +0000",dexterousdigitech,com,0,0,multipart/alternative,7,16,0,0,43.0,7835,1,1,0,0,0,0,0,0
264,"Sat, 19 Dec 2015 23:51:33 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,14.0,3863,0,1,0,0,0,0,0,0
265,"Mon, 29 Apr 2013 21:57:01 -0400 (EDT)",,,0,0,text/plain,0,0,0,0,14.0,104,1,1,0,0,0,0,0,0
266,"Sun, 26 Feb 2017 11:47:03 +0530",iiitd,ac.in,1,0,multipart/alternative,0,9,1,1,30.0,8844,0,1,0,1,0,0,0,0
267,"Tue, 15 Sep 2020 16:49:34 +0000 (UTC)",calendly,com,0,0,text/html,1,10,0,0,72.0,10523,1,0,0,0,0,0,0,0
268,"Fri, 23 Sep 2016 08:24:43 +0530",pvrcinemas,com,0,0,text/html,69,141,0,0,24.0,42133,0,1,1,0,0,0,0,0
269,"Wed, 7 Oct 2015 17:47:05 +0530",iiitd,ac.in,10,0,multipart/alternative,2,2,1,0,32.0,7322,0,1,0,1,0,0,0,0
270,"Tue, 4 Sep 2018 13:18:15 +0000",plot,ly,0,0,text/html,0,11,0,0,68.0,2020,1,1,0,0,0,0,0,0
271,"Mon, 29 Jun 2020 01:16:30 +0800 (CST)",asuswebstorage,com,0,0,text/html,2,12,0,0,249.0,38620,0,0,1,0,0,0,0,0
272,"Thu, 2 Mar 2017 21:18:22 -0700",BillHowell,ca,0,0,text/html,1,31,1,0,41.0,24585,1,0,0,0,0,0,0,0
273,"Tue, 21 Mar 2017 13:00:03 -0500 (CDT)",Neotechnology,com,0,0,multipart/alternative,11,30,0,0,53.0,35539,0,1,1,0,0,0,0,0
274,"Fri, 10 Aug 2018 12:48:42 +0530",iiitd,ac.in,0,0,multipart/alternative,2,13,0,0,36.0,8963,0,1,0,0,0,0,0,0
275,"Sun, 3 Sep 2017 22:20:51 +0530",iiitd,ac.in,0,0,multipart/alternative,1,7,1,0,27.0,3952,0,1,0,1,0,0,0,0
276,"Thu, 01 Dec 2016 23:38:37 -0800 (PST)",classroom,google.com,0,0,multipart/alternative,6,14,0,0,32.0,5086,1,1,0,0,0,0,0,0
277,"Sat, 22 Jul 2017 21:22:36 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,117,1,1,100.0,104670,0,1,0,0,0,0,0,1
278,"Mon, 26 Mar 2018 15:51:34 +0530",staqu,com,2,0,multipart/alternative,0,20,1,0,56.0,11147,0,1,0,0,0,0,0,0
279,"Sat, 13 Feb 2016 09:40:16 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,0,0,39.0,227,0,1,0,1,0,0,0,0
280,"Sat, 16 Jun 2018 02:23:57 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,0.0,355,0,1,0,0,0,0,0,0
281,"Mon, 17 Apr 2017 14:56:10 +0530",cse,iitd.ac.in,0,0,multipart/mixed,0,17,1,0,3.0,307722,0,1,0,0,0,0,0,0
282,"Sat, 6 May 2017 12:58:50 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,0,0,14.0,454,0,1,0,0,0,0,0,0
283,"Wed, 17 May 2017 15:37:23 +0530",iiitd,ac.in,0,0,multipart/alternative,0,2,1,0,35.0,976,0,1,0,1,0,0,0,0
284,"Fri, 12 Oct 2018 01:08:28 +0000",mail,paypal.com,0,0,multipart/alternative,27,82,1,0,76.0,124907,1,1,0,0,0,0,0,0
285,"Mon, 12 Oct 2015 10:35:25 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,39.0,335218,0,1,0,1,0,0,0,0
286,"Tue, 22 Oct 2019 04:06:48 +0000 (UTC)",flipkartletters,com,0,0,multipart/alternative,37,91,0,0,84.0,54811,0,1,1,0,0,0,0,0
287,"Fri, 24 Feb 2017 04:33:36 -0800",hackerearth,com,0,0,multipart/alternative,0,3,1,0,104.0,1765,1,1,0,0,0,0,0,0
288,"Tue, 16 Feb 2016 07:52:48 +0000 (UTC)",researchgate,net,0,0,multipart/alternative,18,116,1,1,30.0,55646,0,1,0,0,0,0,0,1
289,"Wed, 27 Jun 2018 16:06:32 +0530",nsit,net.in,2,0,multipart/alternative,0,38,1,0,28.0,16853,0,1,0,0,0,0,0,0
290,"Sat, 19 Jan 2019 00:56:16 +0100",iiitd,ac.in,0,0,multipart/alternative,0,12,0,0,83.0,2551,0,1,0,0,0,0,0,0
291,"Sun, 4 Oct 2020 00:44:03 -0500",menara,ma,0,0,text/plain,0,0,0,0,51.0,195,0,1,0,0,0,0,1,0
292,"Mon, 14 Jan 2019 23:15:33 -0800",google,com,0,0,text/html,0,6,0,0,28.0,5603,1,1,0,0,0,0,0,0
293,"Wed, 14 Sep 2016 20:45:25 +0530",iiitd,ac.in,1,0,multipart/alternative,0,6,1,0,10.0,7377,0,1,0,0,0,0,0,0
294,"Thu, 11 May 2017 15:27:11 +0000",apiai-a32c4dd4b716,intercom-mail.com,0,0,multipart/alternative,4,12,1,0,54.0,26004,0,1,1,0,0,0,0,0
295,"Sun, 12 Jan 2020 13:47:32 +0000",granular,ai,0,0,multipart/mixed,0,1,0,0,103.0,1571,0,1,0,0,0,0,0,0
296,"Tue, 12 Feb 2019 06:25:00 +0000 (UTC)",medium,com,0,0,multipart/alternative,21,153,1,1,177.0,70207,0,1,1,0,0,0,0,0
297,"Thu, 30 Jan 2014 09:49:23 -0500 (EST)",walkfree,org,0,0,multipart/related,0,0,0,0,35.0,4,1,1,0,0,0,0,0,0
298,"Tue, 22 May 2018 08:17:34 -0400",usief,org.in,0,0,multipart/alternative,9,41,0,0,48.0,154320,1,0,0,0,0,0,0,0
299,"Sun, 05 Jul 2020 07:30:04 +0000",quora,com,0,0,multipart/alternative,8,125,0,0,63.0,116559,0,0,1,0,0,0,0,0
300,"Tue, 14 Jul 2015 14:00:38 +0000 (UTC)",quora,com,0,0,multipart/alternative,1,109,1,0,50.0,86682,0,1,0,0,0,0,0,1
301,"Fri, 25 Sep 2020 15:15:44 +0000 (UTC)",invite,cfigroup.com,0,0,multipart/alternative,1,7,0,0,43.0,4945,1,0,0,0,0,0,0,0
302,"Mon, 31 Aug 2020 14:25:01 -0700",github,com,1,0,multipart/alternative,0,19,0,0,50.0,2746,0,0,0,1,0,0,0,0
303,"Sun, 2 Jul 2017 00:35:03 +0530",iiitd,ac.in,0,0,multipart/alternative,0,3,1,0,21.0,8981,0,1,0,0,0,0,0,0
304,"Mon, 21 Oct 2019 15:08:37 -0400",granular,ai,1,0,multipart/alternative,0,12,1,0,23.0,14572,0,0,0,1,0,0,0,0
305,"Thu, 26 Apr 2018 09:09:01 -0700 (PDT)",quora,com,0,0,multipart/alternative,14,106,1,0,45.0,101388,0,1,0,0,0,0,0,1
306,"Thu, 4 Aug 2016 14:48:04 +0530",iiitd,ac.in,2,0,multipart/alternative,0,1,0,0,43.0,27109,0,1,0,1,0,0,0,0
307,"Tue, 10 Mar 2020 22:36:37 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,2,16,0,0,64.0,19037,1,0,0,0,0,0,0,0
308,"Fri, 22 Sep 2017 01:01:53 +0000",mail,goodreads.com,0,0,multipart/alternative,48,232,1,0,40.0,106857,0,1,0,0,0,0,0,1
309,"Thu, 6 Oct 2016 05:49:06 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,16.0,20079,0,1,0,0,0,0,0,1
310,"Sun, 14 Jun 2020 11:47:57 -0400",granular,ai,0,0,multipart/alternative,4,23,0,0,85.0,28268,0,1,0,0,0,0,0,0
311,"Fri, 17 Nov 2017 18:47:36 +0530",iiitd,ac.in,0,0,multipart/alternative,0,6,0,0,21.0,1256,0,1,0,0,0,0,0,0
312,"Wed, 27 May 2020 16:41:54 +0530",granular,ai,0,0,multipart/alternative,3,24,1,0,53.0,11466,0,0,0,1,0,0,0,0
313,"Tue, 13 Jun 2017 13:57:08 +0000",datacamp,com,0,0,multipart/alternative,7,70,1,0,66.0,74525,0,1,1,0,0,0,0,0
314,"Mon, 23 Jun 2014 18:40:08 +0000 (UTC)",invite,quoramail.com,0,0,multipart/alternative,0,13,1,0,42.0,5337,0,1,0,0,0,0,0,1
315,"Mon, 04 Jun 2018 02:34:14 -0000",bigbasket,com,0,0,multipart/alternative,7,18,1,0,63.0,40645,1,1,0,0,1,0,0,0
316,"Thu, 17 Mar 2016 20:04:14 +0000 (GMT)",coupondunia,in,0,0,text/html,40,84,1,0,97.0,78169,0,1,1,0,0,0,0,0
317,"Tue, 11 Aug 2020 08:27:50 +0000",amazon,fr,0,0,multipart/alternative,20,205,1,0,51.0,125857,0,0,1,0,0,0,0,0
318,"Sat, 14 Feb 2015 20:56:05 -0800",email,social.saavn.com,0,0,multipart/alternative,3,24,0,0,38.0,12085,1,1,0,0,0,0,0,0
319,"Fri, 27 Sep 2019 19:09:16 +0000 (UTC)",mail,vincerowatches.com,0,0,multipart/alternative,3,41,1,0,25.0,45550,0,0,1,0,0,0,0,0
320,"Tue, 29 Jan 2019 03:49:04 -0800",google,com,0,0,text/html,8,36,0,0,46.0,11155,1,1,0,0,0,0,0,0
321,"Fri, 13 Mar 2015 16:45:44 +0000 (UTC)",quora,com,0,0,multipart/alternative,0,17,1,0,254.0,12851,0,1,0,0,0,0,0,1
322,5 Jun 2016 12:39:57 +0200,teamviewer,com,0,0,text/html,2,5,1,0,27.0,3014,1,1,0,0,0,0,0,0
323,"Fri, 24 Aug 2018 16:08:12 +0000",topcoder,com,0,0,multipart/alternative,2,39,1,0,94.0,41119,1,1,0,0,0,0,0,0
324,"Sat, 26 Jan 2019 02:04:34 -0800",google,com,0,0,text/html,6,28,0,0,36.0,8612,1,1,0,0,0,0,0,0
325,"Thu, 23 Jul 2020 15:16:42 +0000",amazon,com,0,0,multipart/alternative,1,29,0,0,36.0,13147,1,0,0,0,0,0,0,0
326,"Wed, 23 Oct 2019 11:42:52 +0000",quora,com,0,0,multipart/alternative,12,103,0,0,47.0,103621,0,1,0,0,0,0,0,1
327,"Sat, 28 Feb 2015 18:30:33 -0600",hotmail,com,0,0,multipart/mixed,0,0,0,0,30.0,5215251,0,1,0,0,0,0,0,0
328,"Sat, 13 Jul 2019 00:40:25 -0700",google,com,0,0,text/html,4,20,0,0,37.0,6515,1,1,0,0,0,0,0,0
329,"Thu, 11 Jan 2018 17:24:54 +0000",m,mail.coursera.org,0,0,multipart/alternative,19,119,1,0,27.0,89296,1,1,0,0,0,0,0,0
330,"Sat, 29 Aug 2020 05:53:12 -0700",google,com,0,0,text/html,30,104,0,0,37.0,30046,1,0,0,0,0,0,0,0
331,"Sun, 15 Nov 2015 16:27:23 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,39.0,27012,1,1,0,0,0,0,0,0
332,"Mon, 1 Oct 2018 09:19:08 +0200",centralesupelec,fr,0,0,multipart/alternative,0,9,1,0,46.0,11634,0,1,0,0,0,0,0,0
333,"Tue, 1 Apr 2014 20:27:57 +0530 (IST)",flipkart,com,0,0,multipart/mixed,0,24,0,0,84.0,179148,1,1,0,0,1,0,0,0
334,"Sat, 19 Sep 2015 16:45:23 +0000 (UTC)",piazza,com,0,0,multipart/alternative,0,11,0,1,31.0,2286,1,1,0,0,0,0,0,0
335,4 Mar 2020 06:17:06 -0800,amnh,org,0,0,multipart/alternative,26,73,1,0,33.0,75651,0,0,1,0,0,0,0,0
336,"Fri, 12 Oct 2018 04:32:26 -0700 (PDT)",xoom,com,0,0,text/html,3,15,0,0,31.0,6786,1,1,0,0,0,0,0,0
337,"Wed, 14 Mar 2018 06:45:52 -0000",edm,efinmail.com,0,0,multipart/alternative,1,7,0,0,95.0,2964,1,1,0,0,0,0,0,0
338,"Fri, 3 Nov 2017 22:19:53 +0000",topcoder,com,0,0,multipart/alternative,18,71,1,1,99.0,121794,0,1,1,0,0,0,0,0
339,"Fri, 13 Oct 2017 12:02:47 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,105.0,4,0,1,1,0,0,0,0,0
340,"Wed, 05 Dec 2012 00:18:32 -0700",ktj,in,0,0,text/html,5,12,0,0,68.0,3272,1,1,0,0,0,0,0,0
341,"Tue, 28 Jul 2015 00:27:57 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,3.0,791887,0,1,0,0,0,0,0,0
342,"Tue, 12 Jan 2016 17:26:19 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35.0,26851,1,1,0,0,0,0,0,0
343,"Wed, 27 Mar 2019 13:02:44 +0000 (GMT)",google,com,0,0,text/plain,0,0,1,0,85.0,1142,1,1,0,0,0,0,0,0
344,"Tue, 13 Oct 2015 14:58:18 +0000 (UTC)",researchgate,net,0,0,multipart/alternative,3,18,0,1,30.0,9217,0,1,0,0,0,0,0,1
345,"Mon, 05 Nov 2018 10:48:49 +0000",twitter,com,0,0,multipart/alternative,2,16,0,0,41.0,19128,0,1,0,0,0,0,0,0
346,"Mon, 17 Aug 2015 12:51:02 +0530",,,0,0,text/plain,0,0,1,0,9.0,265,0,1,0,0,0,0,0,0
347,"Thu, 05 Jul 2018 11:20:11 +0000 (UTC)",flipkartletters,com,0,0,text/html,24,61,0,0,60.0,42834,0,1,1,0,0,0,0,0
348,"Wed, 16 Oct 2019 12:41:01 +0000",google,com,0,0,text/plain,0,2,0,0,84.0,937,0,1,0,0,0,0,0,0
349,"Thu, 13 Aug 2015 18:14:50 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,39.0,27220,1,1,0,0,0,0,0,0
350,"Thu, 24 Nov 2016 12:55:23 +0530",iiitd,ac.in,1,0,multipart/alternative,0,24,1,1,20.0,11070,0,1,0,0,0,0,0,0
351,"Wed, 25 May 2016 01:47:29 +0000",flipkartletters,com,0,0,text/html,31,119,1,0,44.0,56860,0,1,1,0,0,0,0,0
352,"Mon, 07 May 2018 21:14:22 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,3,18,0,0,57.0,19882,0,1,1,0,0,0,0,0
353,"Fri, 01 Jul 2016 09:24:20 +0000",twitter,com,0,0,multipart/alternative,8,52,0,0,74.0,40855,0,1,0,0,0,0,0,1
354,"Mon, 28 Oct 2019 12:51:41 -0000",,,0,0,text/plain,0,1,0,0,46.0,236,0,1,0,0,0,0,0,0
355,26 Jul 2020 00:15:34 +0200,,,0,0,text/html,0,1,1,0,45.0,1443,1,0,0,0,0,0,0,0
356,"Thu, 5 Sep 2019 01:22:03 -0500",directvote,net,0,0,multipart/alternative,0,6,1,0,80.0,3851,1,0,0,0,0,0,0,0
